"","BOROUGH","NEIGHBORHOOD","TYPE.OF.HOME","NUMBER.OF.SALES","LOWEST.SALE.PRICE","AVERAGE.SALE.PRICE","MEDIAN.SALE.PRICE","HIGHEST.SALE.PRICE","YEAR","DISTRICT"
"4680","Bronx","SOUNDVIEW","01 ONE FAMILY HOMES",16,2e+05,269388,262500,365700,2012,"SOUNDVIEW"
"4681","Bronx","SOUNDVIEW","02 TWO FAMILY HOMES",43,202800,382535,397000,520000,2012,"SOUNDVIEW"
"4682","Bronx","SOUNDVIEW","03 THREE FAMILY HOMES",22,224094,384541,390250,514000,2012,"SOUNDVIEW"
"4683","Bronx","THROGS NECK","01 ONE FAMILY HOMES",58,2e+05,357054,356000,5e+05,2012,"THROGS NECK"
"4684","Bronx","THROGS NECK","02 TWO FAMILY HOMES",49,2e+05,407730,422940,615000,2012,"THROGS NECK"
"4685","Bronx","THROGS NECK","03 THREE FAMILY HOMES",2,416000,508000,508000,6e+05,2012,"THROGS NECK"
"4686","Bronx","WAKEFIELD","01 ONE FAMILY HOMES",28,2e+05,309603,317150,478036,2012,"WAKEFIELD"
"4687","Bronx","WAKEFIELD","02 TWO FAMILY HOMES",32,2e+05,373211,350000,570000,2012,"WAKEFIELD"
"4688","Bronx","WAKEFIELD","03 THREE FAMILY HOMES",8,320000,427344,453850,491000,2012,"WAKEFIELD"
"4689","Bronx","WESTCHESTER","01 ONE FAMILY HOMES",6,269000,339967,293400,490000,2012,"WESTCHESTER"
"4690","Bronx","WESTCHESTER","02 TWO FAMILY HOMES",29,2e+05,397880,375000,775000,2012,"WESTCHESTER"
"4691","Bronx","WESTCHESTER","03 THREE FAMILY HOMES",7,270000,444467,415000,6e+05,2012,"WESTCHESTER"
"4692","Bronx","WILLIAMSBRIDGE","01 ONE FAMILY HOMES",30,2e+05,278976,280000,385000,2012,"WILLIAMSBRIDGE"
"4693","Bronx","WILLIAMSBRIDGE","02 TWO FAMILY HOMES",62,2e+05,366926,361084,579000,2012,"WILLIAMSBRIDGE"
"4694","Bronx","WILLIAMSBRIDGE","03 THREE FAMILY HOMES",19,250000,399079,430000,549855,2012,"WILLIAMSBRIDGE"
"4695","Bronx","WOODLAWN","01 ONE FAMILY HOMES",11,225000,379582,385000,468000,2012,"WOODLAWN"
"4696","Bronx","WOODLAWN","02 TWO FAMILY HOMES",12,225000,421667,432500,580000,2012,"WOODLAWN"
"4697","Manhattan","CHELSEA","01  ONE FAMILY HOMES",2,2e+05,2100000,2100000,4e+06,2012,"CHELSEA"
"4698","Manhattan","CHELSEA","03  THREE FAMILY HOMES",2,2700000,4825000,4825000,6950000,2012,"CHELSEA"
"4699","Manhattan","CLINTON","03  THREE FAMILY HOMES",2,2650000,2825000,2825000,3e+06,2012,"HELL'S KITCHEN"
"4700","Manhattan","EAST VILLAGE","01  ONE FAMILY HOMES",1,6250000,6250000,6250000,6250000,2012,"EAST VILLAGE"
"4701","Manhattan","EAST VILLAGE","02  TWO FAMILY HOMES",1,3700000,3700000,3700000,3700000,2012,"EAST VILLAGE"
"4702","Manhattan","EAST VILLAGE","03  THREE FAMILY HOMES",1,3300000,3300000,3300000,3300000,2012,"EAST VILLAGE"
"4703","Manhattan","FASHION","01  ONE FAMILY HOMES",1,1950000,1950000,1950000,1950000,2012,"GRAMERCY"
"4704","Manhattan","GRAMERCY","01  ONE FAMILY HOMES",1,3712050,3712050,3712050,3712050,2012,"GRAMERCY"
"4705","Manhattan","GRAMERCY","02  TWO FAMILY HOMES",1,2550000,2550000,2550000,2550000,2012,"GRAMERCY"
"4706","Manhattan","GREENWICH VILLAGE-CENTRAL","01  ONE FAMILY HOMES",7,1625000,8503571,8300000,17850000,2012,"GREENWICH VILLAGE"
"4707","Manhattan","GREENWICH VILLAGE-CENTRAL","02  TWO FAMILY HOMES",1,8500000,8500000,8500000,8500000,2012,"GREENWICH VILLAGE"
"4708","Manhattan","GREENWICH VILLAGE-WEST","01  ONE FAMILY HOMES",12,5800000,10693454,10025000,18965415,2012,"WEST VILLAGE"
"4709","Manhattan","GREENWICH VILLAGE-WEST","02  TWO FAMILY HOMES",12,560000,7573588,7612500,17625000,2012,"WEST VILLAGE"
"4710","Manhattan","GREENWICH VILLAGE-WEST","03  THREE FAMILY HOMES",10,2650000,6270000,5725000,9850000,2012,"WEST VILLAGE"
"4711","Manhattan","HARLEM-CENTRAL","01  ONE FAMILY HOMES",7,536000,1536571,1860000,2700000,2012,"HARLEM"
"4712","Manhattan","HARLEM-CENTRAL","02  TWO FAMILY HOMES",19,489255,1390102,1445000,2240000,2012,"HARLEM"
"4713","Manhattan","HARLEM-CENTRAL","03  THREE FAMILY HOMES",17,3e+05,1234498,1055000,3e+06,2012,"HARLEM"
"4714","Manhattan","HARLEM-EAST","01  ONE FAMILY HOMES",1,915000,915000,915000,915000,2012,"EAST HARLEM"
"4715","Manhattan","HARLEM-EAST","02  TWO FAMILY HOMES",1,580000,580000,580000,580000,2012,"EAST HARLEM"
"4716","Manhattan","HARLEM-EAST","03  THREE FAMILY HOMES",2,395000,622500,622500,850000,2012,"EAST HARLEM"
"4717","Manhattan","HARLEM-UPPER","01  ONE FAMILY HOMES",4,911562,1309141,1225000,1875000,2012,"HARLEM"
"4718","Manhattan","HARLEM-UPPER","02  TWO FAMILY HOMES",5,550000,1041960,915000,1700000,2012,"HARLEM"
"4719","Manhattan","HARLEM-UPPER","03  THREE FAMILY HOMES",2,1150000,1247500,1247500,1345000,2012,"HARLEM"
"4720","Manhattan","HARLEM-WEST","02  TWO FAMILY HOMES",2,5e+05,626880,626880,753760,2012,"HARLEM"
"4721","Manhattan","INWOOD","01  ONE FAMILY HOMES",2,430000,475000,475000,520000,2012,"INWOOD"
"4722","Manhattan","INWOOD","03  THREE FAMILY HOMES",1,1100000,1100000,1100000,1100000,2012,"INWOOD"
"4723","Manhattan","KIPS BAY","03  THREE FAMILY HOMES",2,3400000,3700000,3700000,4e+06,2012,"KIPS BAY"
"4724","Manhattan","MANHATTAN VALLEY","01  ONE FAMILY HOMES",1,2100000,2100000,2100000,2100000,2012,"UPPER WEST SIDE"
"4725","Manhattan","MIDTOWN EAST","01  ONE FAMILY HOMES",4,3500000,6237500,5725000,1e+07,2012,"MIDTOWN"
"4726","Manhattan","MIDTOWN EAST","02  TWO FAMILY HOMES",1,2275000,2275000,2275000,2275000,2012,"MIDTOWN"
"4727","Manhattan","MIDTOWN WEST","03  THREE FAMILY HOMES",1,2600000,2600000,2600000,2600000,2012,"HELL'S KITCHEN"
"4728","Manhattan","MURRAY HILL","01  ONE FAMILY HOMES",2,2725000,2862500,2862500,3e+06,2012,"MURRAY HILL"
"4729","Manhattan","MURRAY HILL","02  TWO FAMILY HOMES",2,2850000,3457500,3457500,4065000,2012,"MURRAY HILL"
"4730","Manhattan","MURRAY HILL","03  THREE FAMILY HOMES",1,2437500,2437500,2437500,2437500,2012,"MURRAY HILL"
"4731","Manhattan","SOHO","01  ONE FAMILY HOMES",1,7e+06,7e+06,7e+06,7e+06,2012,"SOHO"
"4732","Manhattan","SOHO","02  TWO FAMILY HOMES",2,3450000,4975000,4975000,6500000,2012,"SOHO"
"4733","Manhattan","TRIBECA","01  ONE FAMILY HOMES",1,10500000,10500000,10500000,10500000,2012,"TRIBECA"
"4734","Manhattan","UPPER EAST SIDE (59-79)","01  ONE FAMILY HOMES",23,2200000,11866161,8300000,4.2e+07,2012,"UPPER EAST SIDE"
"4735","Manhattan","UPPER EAST SIDE (59-79)","02  TWO FAMILY HOMES",6,2800000,5973833,6100000,8250000,2012,"UPPER EAST SIDE"
"4736","Manhattan","UPPER EAST SIDE (79-96)","01  ONE FAMILY HOMES",19,729500,9287237,5700000,27750000,2012,"UPPER EAST SIDE"
"4737","Manhattan","UPPER EAST SIDE (79-96)","02  TWO FAMILY HOMES",10,2637500,7950664,4076000,24912140,2012,"UPPER EAST SIDE"
"4738","Manhattan","UPPER EAST SIDE (79-96)","03  THREE FAMILY HOMES",2,4225000,5362500,5362500,6500000,2012,"UPPER EAST SIDE"
"4739","Manhattan","UPPER WEST SIDE (59-79)","01  ONE FAMILY HOMES",4,5100000,9806250,9987500,14150000,2012,"UPPER EAST SIDE"
"4740","Manhattan","UPPER WEST SIDE (59-79)","02  TWO FAMILY HOMES",2,4250000,6125000,6125000,8e+06,2012,"UPPER EAST SIDE"
"4741","Manhattan","UPPER WEST SIDE (59-79)","03  THREE FAMILY HOMES",2,325000,325000,325000,325000,2012,"UPPER EAST SIDE"
"4742","Manhattan","UPPER WEST SIDE (79-96)","01  ONE FAMILY HOMES",7,2900094,6089299,3900000,11500000,2012,"UPPER EAST SIDE"
"4743","Manhattan","UPPER WEST SIDE (79-96)","02  TWO FAMILY HOMES",7,3425000,5353571,5200000,7650000,2012,"UPPER EAST SIDE"
"4744","Manhattan","UPPER WEST SIDE (79-96)","03  THREE FAMILY HOMES",2,3900000,4093750,4093750,4287500,2012,"UPPER EAST SIDE"
"4745","Manhattan","UPPER WEST SIDE (96-116)","01  ONE FAMILY HOMES",2,150000,4150000,4150000,8150000,2012,"UPPER EAST SIDE"
"4746","Manhattan","UPPER WEST SIDE (96-116)","02  TWO FAMILY HOMES",2,5500000,6497500,6497500,7495000,2012,"UPPER EAST SIDE"
"4747","Manhattan","UPPER WEST SIDE (96-116)","03  THREE FAMILY HOMES",1,4050000,4050000,4050000,4050000,2012,"UPPER EAST SIDE"
"4748","Manhattan","WASHINGTON HEIGHTS LOWER","01  ONE FAMILY HOMES",5,616000,906080,752000,1620000,2012,"WASHINGTON HEIGHTS"
"4749","Manhattan","WASHINGTON HEIGHTS LOWER","02  TWO FAMILY HOMES",5,730000,986000,9e+05,1250000,2012,"WASHINGTON HEIGHTS"
"4750","Manhattan","WASHINGTON HEIGHTS LOWER","03  THREE FAMILY HOMES",2,790000,845000,845000,9e+05,2012,"WASHINGTON HEIGHTS"
"4751","Manhattan","WASHINGTON HEIGHTS UPPER","01  ONE FAMILY HOMES",2,250000,425000,425000,6e+05,2012,"WASHINGTON HEIGHTS"
"4752","Manhattan","WASHINGTON HEIGHTS UPPER","02  TWO FAMILY HOMES",1,475000,475000,475000,475000,2012,"WASHINGTON HEIGHTS"
"4753","Staten Island","ANNADALE","01 ONE FAMILY HOMES",67,200500,555577,507000,1150000,2013,"ANNADALE"
"4754","Staten Island","ANNADALE","02 TWO FAMILY HOMES",25,2e+05,647125,680000,765000,2013,"ANNADALE"
"4755","Staten Island","ANNADALE","03 THREE FAMILY HOMES",1,740000,740000,740000,740000,2013,"ANNADALE"
"4756","Staten Island","ARDEN HEIGHTS","01 ONE FAMILY HOMES",141,2e+05,350274,327500,585000,2013,"ARDEN HEIGHTS"
"4757","Staten Island","ARDEN HEIGHTS","02 TWO FAMILY HOMES",16,288990,514952,465000,880000,2013,"ARDEN HEIGHTS"
"4758","Staten Island","ARROCHAR","01 ONE FAMILY HOMES",12,2e+05,385410,382650,636406,2013,"ARROCHAR"
"4759","Staten Island","ARROCHAR","02 TWO FAMILY HOMES",3,205000,423333,415000,650000,2013,"ARROCHAR"
"4760","Staten Island","ARROCHAR-SHORE ACRES","01 ONE FAMILY HOMES",2,490000,698121,698121,906242,2013,"ARROCHAR-SHORE ACRES"
"4761","Staten Island","ARROCHAR-SHORE ACRES","02 TWO FAMILY HOMES",6,241000,379485,407500,486720,2013,"ARROCHAR-SHORE ACRES"
"4762","Staten Island","BULLS HEAD","01 ONE FAMILY HOMES",68,209000,318751,307500,482500,2013,"BULLS HEAD"
"4763","Staten Island","BULLS HEAD","02 TWO FAMILY HOMES",39,215000,439146,439000,565000,2013,"BULLS HEAD"
"4764","Staten Island","BULLS HEAD","03 THREE FAMILY HOMES",3,355000,385000,360000,440000,2013,"BULLS HEAD"
"4765","Staten Island","CASTLETON CORNERS","01 ONE FAMILY HOMES",83,2e+05,418515,410000,751468,2013,"CASTLETON CORNERS"
"4766","Staten Island","CASTLETON CORNERS","02 TWO FAMILY HOMES",14,265000,357786,350750,523000,2013,"CASTLETON CORNERS"
"4767","Staten Island","CLOVE LAKES","01 ONE FAMILY HOMES",51,255099,473992,431000,965000,2013,"CLOVE LAKES"
"4768","Staten Island","CLOVE LAKES","02 TWO FAMILY HOMES",9,325000,396000,373000,5e+05,2013,"CLOVE LAKES"
"4769","Staten Island","CONCORD","01 ONE FAMILY HOMES",29,2e+05,279452,283000,475268,2013,"CONCORD"
"4770","Staten Island","CONCORD","02 TWO FAMILY HOMES",7,285000,378092,360000,607322,2013,"CONCORD"
"4771","Staten Island","CONCORD","03 THREE FAMILY HOMES",1,395000,395000,395000,395000,2013,"CONCORD"
"4772","Staten Island","CONCORD-FOX HILLS","01 ONE FAMILY HOMES",10,2e+05,227700,216000,310000,2013,"CONCORD-FOX HILLS"
"4773","Staten Island","DONGAN HILLS","01 ONE FAMILY HOMES",24,330000,682208,423000,6500000,2013,"DONGAN HILLS"
"4774","Staten Island","DONGAN HILLS","02 TWO FAMILY HOMES",7,341777,531501,560000,738231,2013,"DONGAN HILLS"
"4775","Staten Island","DONGAN HILLS","03 THREE FAMILY HOMES",1,450000,450000,450000,450000,2013,"DONGAN HILLS"
"4776","Staten Island","DONGAN HILLS-COLONY","01 ONE FAMILY HOMES",33,330000,669751,620000,1228000,2013,"DONGAN HILLS-COLONY"
"4777","Staten Island","DONGAN HILLS-COLONY","02 TWO FAMILY HOMES",6,348000,638333,541500,1275000,2013,"DONGAN HILLS-COLONY"
"4778","Bronx","DONGAN HILLS-OLD TOWN","01 ONE FAMILY HOMES",2,365000,397500,397500,430000,2013,"DONGAN HILLS-OLD TOWN"
"4779","Bronx","DONGAN HILLS-OLD TOWN","02 TWO FAMILY HOMES",1,382500,382500,382500,382500,2013,"DONGAN HILLS-OLD TOWN"
"4780","Staten Island","ELTINGVILLE","01 ONE FAMILY HOMES",152,2e+05,414008,393250,1800000,2013,"ELTINGVILLE"
"4781","Staten Island","ELTINGVILLE","02 TWO FAMILY HOMES",49,240000,563755,545000,840056,2013,"ELTINGVILLE"
"4782","Staten Island","EMERSON HILL","01 ONE FAMILY HOMES",5,380000,648000,680000,820000,2013,"EMERSON HILL"
"4783","Staten Island","EMERSON HILL","02 TWO FAMILY HOMES",3,370000,408000,427000,427000,2013,"EMERSON HILL"
"4784","Staten Island","FRESH KILLS","01 ONE FAMILY HOMES",1,3e+05,3e+05,3e+05,3e+05,2013,"FRESH KILLS"
"4785","Staten Island","GRANT CITY","01 ONE FAMILY HOMES",34,210000,432489,425000,685000,2013,"GRANT CITY"
"4786","Staten Island","GRANT CITY","02 TWO FAMILY HOMES",19,270000,459000,435000,707500,2013,"GRANT CITY"
"4787","Staten Island","GRASMERE","01 ONE FAMILY HOMES",35,250000,485321,450000,1200000,2013,"GRASMERE"
"4788","Staten Island","GRASMERE","02 TWO FAMILY HOMES",5,490000,566800,549000,645000,2013,"GRASMERE"
"4789","Staten Island","GREAT KILLS","01 ONE FAMILY HOMES",248,2e+05,412339,4e+05,926607,2013,"GREAT KILLS"
"4790","Staten Island","GREAT KILLS","02 TWO FAMILY HOMES",72,2e+05,515713,5e+05,935000,2013,"GREAT KILLS"
"4791","Staten Island","GREAT KILLS-BAY TERRACE","01 ONE FAMILY HOMES",18,284000,387877,361500,728048,2013,"GREAT KILLS-BAY TERRACE"
"4792","Staten Island","GREAT KILLS-BAY TERRACE","02 TWO FAMILY HOMES",13,345000,526469,522000,702592,2013,"GREAT KILLS-BAY TERRACE"
"4793","Staten Island","GRYMES HILL","01 ONE FAMILY HOMES",12,230000,557300,452200,950000,2013,"GRYMES HILL"
"4794","Staten Island","GRYMES HILL","02 TWO FAMILY HOMES",3,295000,414951,342353,607500,2013,"GRYMES HILL"
"4795","Staten Island","HUGUENOT","01 ONE FAMILY HOMES",52,262500,528895,496437,926607,2013,"HUGUENOT"
"4796","Staten Island","HUGUENOT","02 TWO FAMILY HOMES",32,499000,681218,683705,840056,2013,"HUGUENOT"
"4797","Staten Island","LIVINGSTON","01 ONE FAMILY HOMES",16,247200,383895,366500,605000,2013,"LIVINGSTON"
"4798","Staten Island","LIVINGSTON","02 TWO FAMILY HOMES",4,250000,441063,417625,679000,2013,"LIVINGSTON"
"4799","Staten Island","LIVINGSTON","03 THREE FAMILY HOMES",1,535000,535000,535000,535000,2013,"LIVINGSTON"
"4800","Staten Island","MANOR HEIGHTS","01 ONE FAMILY HOMES",52,225000,545928,420950,4380000,2013,"MANOR HEIGHTS"
"4801","Staten Island","MANOR HEIGHTS","02 TWO FAMILY HOMES",16,225000,430798,454000,550000,2013,"MANOR HEIGHTS"
"4802","Staten Island","MARINERS HARBOR","01 ONE FAMILY HOMES",37,205000,303154,3e+05,460000,2013,"MARINERS HARBOR"
"4803","Staten Island","MARINERS HARBOR","02 TWO FAMILY HOMES",14,2e+05,364037,326536,782500,2013,"MARINERS HARBOR"
"4804","Staten Island","MARINERS HARBOR","03 THREE FAMILY HOMES",1,315000,315000,315000,315000,2013,"MARINERS HARBOR"
"4805","Staten Island","MIDLAND BEACH","01 ONE FAMILY HOMES",47,2e+05,377544,355000,1e+06,2013,"MIDLAND BEACH"
"4806","Staten Island","MIDLAND BEACH","02 TWO FAMILY HOMES",12,2e+05,423093,437500,627000,2013,"MIDLAND BEACH"
"4807","Staten Island","MIDLAND BEACH","03 THREE FAMILY HOMES",2,240000,330000,330000,420000,2013,"MIDLAND BEACH"
"4808","Staten Island","NEW BRIGHTON","01 ONE FAMILY HOMES",43,205000,361939,342227,625000,2013,"NEW BRIGHTON"
"4809","Staten Island","NEW BRIGHTON","02 TWO FAMILY HOMES",22,204750,319849,301000,5e+05,2013,"NEW BRIGHTON"
"4810","Staten Island","NEW BRIGHTON","03 THREE FAMILY HOMES",6,227900,306450,313150,364500,2013,"NEW BRIGHTON"
"4811","Staten Island","NEW DORP","01 ONE FAMILY HOMES",54,215000,412340,407500,750000,2013,"NEW DORP"
"4812","Staten Island","NEW DORP","02 TWO FAMILY HOMES",24,265000,462190,440000,650000,2013,"NEW DORP"
"4813","Staten Island","NEW DORP-BEACH","01 ONE FAMILY HOMES",10,2e+05,318548,357400,418973,2013,"NEW DORP-BEACH"
"4814","Staten Island","NEW DORP-BEACH","02 TWO FAMILY HOMES",5,285000,355928,370000,417500,2013,"NEW DORP-BEACH"
"4815","Staten Island","NEW DORP-BEACH","03 THREE FAMILY HOMES",2,205000,227500,227500,250000,2013,"NEW DORP-BEACH"
"4816","Staten Island","NEW DORP-HEIGHTS","01 ONE FAMILY HOMES",32,2e+05,570211,474000,1025000,2013,"NEW DORP-HEIGHTS"
"4817","Staten Island","NEW DORP-HEIGHTS","02 TWO FAMILY HOMES",3,570000,601667,605000,630000,2013,"NEW DORP-HEIGHTS"
"4818","Staten Island","NEW SPRINGVILLE","01 ONE FAMILY HOMES",72,255000,476088,420000,3720000,2013,"NEW SPRINGVILLE"
"4819","Staten Island","NEW SPRINGVILLE","02 TWO FAMILY HOMES",49,212000,565226,550000,840000,2013,"NEW SPRINGVILLE"
"4820","Staten Island","OAKWOOD","01 ONE FAMILY HOMES",25,335000,490413,417150,982611,2013,"OAKWOOD"
"4821","Staten Island","OAKWOOD","02 TWO FAMILY HOMES",4,490000,507000,506500,525000,2013,"OAKWOOD"
"4822","Staten Island","OAKWOOD-BEACH","01 ONE FAMILY HOMES",69,2e+05,1115552,365000,34714978,2013,"OAKWOOD-BEACH"
"4823","Staten Island","OAKWOOD-BEACH","02 TWO FAMILY HOMES",9,417000,566594,540362,744256,2013,"OAKWOOD-BEACH"
"4824","Staten Island","PLEASANT PLAINS","01 ONE FAMILY HOMES",22,220000,562178,560000,966000,2013,"PLEASANT PLAINS"
"4825","Staten Island","PLEASANT PLAINS","02 TWO FAMILY HOMES",11,522500,726134,735000,849000,2013,"PLEASANT PLAINS"
"4826","Staten Island","PORT IVORY","01 ONE FAMILY HOMES",4,210000,717500,235000,2190000,2013,"PORT IVORY"
"4827","Staten Island","PORT IVORY","02 TWO FAMILY HOMES",2,285000,335536,335536,386072,2013,"PORT IVORY"
"4828","Staten Island","PORT RICHMOND","01 ONE FAMILY HOMES",47,2e+05,304537,294000,610950,2013,"PORT RICHMOND"
"4829","Staten Island","PORT RICHMOND","02 TWO FAMILY HOMES",26,2e+05,298913,292529,495000,2013,"PORT RICHMOND"
"4830","Staten Island","PORT RICHMOND","03 THREE FAMILY HOMES",2,378000,378000,378000,378000,2013,"PORT RICHMOND"
"4831","Staten Island","PRINCES BAY","01 ONE FAMILY HOMES",33,2e+05,559429,485000,1600000,2013,"PRINCES BAY"
"4832","Staten Island","PRINCES BAY","02 TWO FAMILY HOMES",44,3e+05,617294,557428,950000,2013,"PRINCES BAY"
"4833","Staten Island","RICHMONDTOWN","01 ONE FAMILY HOMES",33,4e+05,631547,578000,995000,2013,"RICHMONDTOWN"
"4834","Staten Island","RICHMONDTOWN","02 TWO FAMILY HOMES",1,360000,360000,360000,360000,2013,"RICHMONDTOWN"
"4835","Staten Island","RICHMONDTOWN-LIGHTHS HILL","01 ONE FAMILY HOMES",6,720000,880333,867500,1157000,2013,"RICHMONDTOWN-LIGHTHS HILL"
"4836","Staten Island","ROSEBANK","01 ONE FAMILY HOMES",57,222000,373042,345000,675000,2013,"ROSEBANK"
"4837","Staten Island","ROSEBANK","02 TWO FAMILY HOMES",25,247500,423170,423000,627422,2013,"ROSEBANK"
"4838","Staten Island","ROSSVILLE","01 ONE FAMILY HOMES",47,229500,424947,332000,1150000,2013,"ROSSVILLE"
"4839","Staten Island","ROSSVILLE","02 TWO FAMILY HOMES",32,430000,665136,650000,1211717,2013,"ROSSVILLE"
"4840","Staten Island","ROSSVILLE-CHARLESTON","01 ONE FAMILY HOMES",21,240000,553784,515000,2e+06,2013,"ROSSVILLE-CHARLESTON"
"4841","Staten Island","ROSSVILLE-CHARLESTON","02 TWO FAMILY HOMES",3,595000,665833,665000,737500,2013,"ROSSVILLE-CHARLESTON"
"4842","Staten Island","ROSSVILLE-CHARLESTON","03 THREE FAMILY HOMES",1,445000,445000,445000,445000,2013,"ROSSVILLE-CHARLESTON"
"4843","Staten Island","ROSSVILLE-RICHMOND VALLEY","01 ONE FAMILY HOMES",4,230000,568750,487500,1070000,2013,"ROSSVILLE-RICHMOND VALLEY"
"4844","Staten Island","ROSSVILLE-RICHMOND VALLEY","02 TWO FAMILY HOMES",6,525000,620000,590000,770000,2013,"ROSSVILLE-RICHMOND VALLEY"
"4845","Staten Island","SILVER LAKE","01 ONE FAMILY HOMES",32,235000,512353,486000,835000,2013,"SILVER LAKE"
"4846","Staten Island","SILVER LAKE","02 TWO FAMILY HOMES",6,430000,571978,560000,724000,2013,"SILVER LAKE"
"4847","Staten Island","SOUTH BEACH","01 ONE FAMILY HOMES",56,205000,377259,372000,539672,2013,"SOUTH BEACH"
"4848","Staten Island","SOUTH BEACH","02 TWO FAMILY HOMES",12,335000,499458,451500,825000,2013,"SOUTH BEACH"
"4849","Staten Island","SOUTH BEACH","03 THREE FAMILY HOMES",3,3e+05,441667,420000,605000,2013,"SOUTH BEACH"
"4850","Staten Island","STAPLETON","01 ONE FAMILY HOMES",21,2e+05,330811,260000,1260000,2013,"STAPLETON"
"4851","Staten Island","STAPLETON","02 TWO FAMILY HOMES",15,210000,584608,290616,4075000,2013,"STAPLETON"
"4852","Staten Island","STAPLETON","03 THREE FAMILY HOMES",2,240000,367500,367500,495000,2013,"STAPLETON"
"4853","Staten Island","STAPLETON-CLIFTON","01 ONE FAMILY HOMES",5,237500,270100,245000,320000,2013,"STAPLETON-CLIFTON"
"4854","Staten Island","STAPLETON-CLIFTON","02 TWO FAMILY HOMES",2,304000,401500,401500,499000,2013,"STAPLETON-CLIFTON"
"4855","Staten Island","STAPLETON-CLIFTON","03 THREE FAMILY HOMES",1,505000,505000,505000,505000,2013,"STAPLETON-CLIFTON"
"4856","Staten Island","SUNNYSIDE","01 ONE FAMILY HOMES",27,262500,426212,395000,809508,2013,"SUNNYSIDE"
"4857","Staten Island","SUNNYSIDE","02 TWO FAMILY HOMES",13,350000,470462,479000,570000,2013,"SUNNYSIDE"
"4858","Staten Island","SUNNYSIDE","03 THREE FAMILY HOMES",1,450000,450000,450000,450000,2013,"SUNNYSIDE"
"4859","Staten Island","TODT HILL","01 ONE FAMILY HOMES",23,5e+05,1244704,1060000,2800000,2013,"TODT HILL"
"4860","Staten Island","TOMPKINSVILLE","01 ONE FAMILY HOMES",10,265000,465150,436250,785000,2013,"TOMPKINSVILLE"
"4861","Staten Island","TOMPKINSVILLE","02 TWO FAMILY HOMES",7,220000,319394,310000,425000,2013,"TOMPKINSVILLE"
"4862","Staten Island","TOMPKINSVILLE","03 THREE FAMILY HOMES",1,395000,395000,395000,395000,2013,"TOMPKINSVILLE"
"4863","Staten Island","TOTTENVILLE","01 ONE FAMILY HOMES",65,217500,480858,4e+05,1180000,2013,"TOTTENVILLE"
"4864","Staten Island","TOTTENVILLE","02 TWO FAMILY HOMES",54,2e+05,683002,682500,1300000,2013,"TOTTENVILLE"
"4865","Staten Island","TOTTENVILLE","03 THREE FAMILY HOMES",1,468000,468000,468000,468000,2013,"TOTTENVILLE"
"4866","Staten Island","TRAVIS","01 ONE FAMILY HOMES",35,229114,410047,398700,845000,2013,"TRAVIS"
"4867","Staten Island","TRAVIS","02 TWO FAMILY HOMES",4,391000,465250,460000,550000,2013,"TRAVIS"
"4868","Staten Island","WEST NEW BRIGHTON","01 ONE FAMILY HOMES",76,2e+05,350020,309000,875000,2013,"WEST NEW BRIGHTON"
"4869","Staten Island","WEST NEW BRIGHTON","02 TWO FAMILY HOMES",25,2e+05,333998,330000,615000,2013,"WEST NEW BRIGHTON"
"4870","Staten Island","WEST NEW BRIGHTON","03 THREE FAMILY HOMES",2,295088,382044,382044,469000,2013,"WEST NEW BRIGHTON"
"4871","Staten Island","WESTERLEIGH","01 ONE FAMILY HOMES",69,2e+05,376068,375000,675000,2013,"WESTERLEIGH"
"4872","Staten Island","WESTERLEIGH","02 TWO FAMILY HOMES",33,215000,509829,520000,770000,2013,"WESTERLEIGH"
"4873","Staten Island","WILLOWBROOK","01 ONE FAMILY HOMES",64,242750,414548,401244,750000,2013,"WILLOWBROOK"
"4874","Staten Island","WILLOWBROOK","02 TWO FAMILY HOMES",20,295000,480013,484500,649000,2013,"WILLOWBROOK"
"4875","Staten Island","WILLOWBROOK","03 THREE FAMILY HOMES",1,481000,481000,481000,481000,2013,"WILLOWBROOK"
"4876","Staten Island","WOODROW","01 ONE FAMILY HOMES",57,240000,431097,446059,990000,2013,"WOODROW"
"4877","Staten Island","WOODROW","02 TWO FAMILY HOMES",43,260000,597706,520000,995000,2013,"WOODROW"
"4878","Staten Island","AIRPORT LA GUARDIA","01 ONE FAMILY HOMES",3,505000,555000,540000,620000,2013,"LAGUARDIA AIRPORT"
"4879","Staten Island","AIRPORT LA GUARDIA","02 TWO FAMILY HOMES",1,540000,540000,540000,540000,2013,"LAGUARDIA AIRPORT"
"4880","Staten Island","ARVERNE","01 ONE FAMILY HOMES",4,220000,264680,265553,307612,2013,"ARVERNE"
"4881","Staten Island","ARVERNE","02 TWO FAMILY HOMES",59,232000,568172,621132,904265,2013,"ARVERNE"
"4882","Staten Island","ARVERNE","03 THREE FAMILY HOMES",5,220000,398318,3e+05,639903,2013,"ARVERNE"
"4883","Staten Island","ASTORIA","01 ONE FAMILY HOMES",61,2e+05,611097,590000,999980,2013,"ASTORIA"
"4884","Staten Island","ASTORIA","02 TWO FAMILY HOMES",130,210000,734234,747000,1725000,2013,"ASTORIA"
"4885","Staten Island","ASTORIA","03 THREE FAMILY HOMES",47,228105,779489,805000,1492500,2013,"ASTORIA"
